,SRR3917608,SRR3736988,SRR3736989,SRR3917587,SRR3917627,SRR3917619,SRR3736999,SRR3736998,SRR3737029,SRR3737001,SRR3737015,SRR3917694,SRR3730381,SRR3730395,SRR3730356,SRR3730357,SRR3730394,SRR3730380,SRR3917695,SRR3737014,SRR3737000,SRR3737028,SRR3737016,SRR3737002,SRR3917697,SRR3730396,SRR3730382,SRR3730355,SRR3730369,SRR3730368,SRR3730354,SRR3730383,SRR3730397,SRR3917696,SRR3737003,SRR3737017,SRR3737013,SRR3737007,SRR3917686,SRR3917692,SRR3730393,SRR3730387,SRR3730378,SRR3730350,SRR3730345,SRR3730351,SRR3730379,SRR3730386,SRR3730392,SRR3917693,SRR3917687,SRR3737006,SRR3737012,SRR3737004,SRR3737010,SRR3917691,SRR3730384,SRR3730390,SRR3730347,SRR3730353,SRR3730352,SRR3730346,SRR3730391,SRR3730385,SRR3917690,SRR3737011,SRR3737005,SRR3737020,SRR3917689,SRR3730388,SRR3730363,SRR3730377,SRR3730376,SRR3730362,SRR3730389,SRR3917688,SRR3737021,SRR3737009,SRR3737023,SRR3730374,SRR3730360,SRR3730348,SRR3730349,SRR3730361,SRR3730375,SRR3917648,SRR3737022,SRR3737026,SRR3730359,SRR3730371,SRR3730365,SRR3730364,SRR3730370,SRR3730358,SRR3917665,SRR3737025,SRR3737031,SRR3917698,SRR3730399,SRR3730400,SRR3730366,SRR3730372,SRR3730373,SRR3730367,SRR3730398,SRR3737018,SRR3737030,SRR3737024,SRR3917563,SRR3736995,SRR3736994,SRR3917562,SRR3736996,SRR3736997,SRR3736987,SRR3736993,SRR3736986,SRR3736990,SRR3736984,SRR3736985,SRR3736991
1801608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555313,1,0,0,1,1,0,0,0,0,0,0,47,0,2,5,0,0,5,0,0,0,2,0,0,0,0,18,0,0,0,0,0,4,0,0,2,1,0,0,0,0,7,0,0,0,0,0,12,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,1,0,6,7,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1
1871002,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,3,0,2,0,1,1,0,1,1,0,0,0,2,2,0,3,0,0,1,0,1,2,1,2,1,0,6,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,9,0,1,0,1,0,0,0,0,0,0,1,0,4,2,0,13,18,0,0,1,0,1,2,0,0,0,0,0,0,0,1,3,0,1,0,2,0,1,0,1,4,2,0,0,0,1
673548,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,41,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032625,0,0,0,0,0,0,0,0,0,0,0,0,58,86,32,56,70,55,0,0,0,0,0,0,0,74,24,45,23,77,71,89,114,0,0,0,0,0,0,0,30,81,262,81,195,65,49,190,37,0,0,0,0,0,0,0,334,28,117,63,71,63,36,89,0,0,0,0,0,61,10,38,43,141,56,0,0,0,0,102,157,44,73,86,4,0,0,0,114,33,90,39,115,81,0,0,0,0,17,73,76,51,75,141,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262915,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,519,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1153,0,1,0,0,1,1,2,0,0,1
46354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1950904,1,1,4,26,16,2,14,2,1,1,2,2,0,0,0,0,0,0,0,1,1,5,0,2,5,0,0,0,0,0,0,0,0,0,1,12,30,0,2,10,0,0,0,0,0,0,0,0,0,1,1,8,91,6,0,9,0,0,0,0,0,0,0,0,1,6,1,2,1,0,0,0,0,0,0,5,8,1,24,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,3,5,5,74,0,0,0,0,0,0,0,2,0,1,3,4,3,1,27,1,45,2,68,11,1,5,5
399742,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463904,0,0,3,1,0,6,1,0,0,3,14,3,0,0,0,0,0,0,9,11,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,1,0,2,0,0,3,1
461876,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,3,2,0,6,2,2,4,2,0,0,0,1,0,1,0,12,5,3,6,0,0,0,2,0,0,0,0,0,0,0,0,24,0,12,0,31,0,6,0,0,0,0,0,0,27,3,6,20,8,4,0,0,0,0,4,6,4,8,2,0,0,0,0,34,13,0,4,3,4,0,0,0,0,28,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1649240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1396,1,1,1,2,1,1,1,1,1,1,1,0,17,2,6,3,14,0,1,2,1,1,0,1,1,2,0,0,7,0,8,12,5,0,1,2,2,0,4,1,0,21,3,2,0,12,8,4,0,0,4,1,1,4,0,1,0,8,0,4,8,0,7,6,1,1,0,1,1,20,15,4,8,8,5,1,1,1,1,4,0,2,0,0,4,1,2,0,6,0,0,7,0,0,1,1,3,1,3,4,7,4,12,11,18,1,0,1,1,1,1,2,2,1,3,1,6,1,2,2,4
393921,1,2,14,3,5,6,3,1,2,1,2,6,0,0,0,0,0,0,1,1,12,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,8,3,8,0,1,2,0,0,0,0,0,0,0,0,0,10,1,2,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,1,9,7,0,0,0,0,0,0,0,1,1,2,2,5,2,4,2,1,2,0,5,8,3,0,1
84024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1980117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237258,0,0,0,0,0,0,0,0,0,0,0,0,90,182,171,630,691,106,0,0,0,0,0,0,0,12,379,289,686,92,648,262,210,0,0,0,0,0,0,0,397,1254,127,118,27,171,62,5105,1493,0,0,0,0,0,0,0,588,183,287,337,263,91,464,752,0,0,0,0,0,302,150,94,90,1499,549,0,0,0,0,251,383,111,337,600,517,0,0,0,254,479,549,92,205,165,0,0,0,0,173,326,272,281,162,178,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946507,1,2,2,4,5,3,4,3,3,2,2,6,0,0,0,0,0,0,28,2,9,18,0,9,13,0,0,0,6,0,0,0,0,2,7,2,5,1,28,9,0,0,0,0,0,0,0,0,0,2,2,15,4,9,4,3,0,0,0,0,0,0,0,0,1,6,14,2,2,0,0,0,0,0,0,2,12,16,6,0,0,0,0,0,0,2,3,18,0,0,0,0,0,0,2,3,9,3,0,0,0,0,0,0,0,2,14,2,2,4,6,6,5,5,6,3,6,7,4,4,2
95486,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,18,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013020,32,168,3,110,3,13,40,107,67,10,31,159,0,0,0,0,0,0,70,12,2,85,0,29,0,0,0,0,0,0,0,0,0,181,18,1,1043,1034,464,49,0,0,0,0,0,0,0,0,0,329,105,86,1,27,83,38,0,0,0,0,0,0,0,0,67,0,109,57,117,0,0,0,0,0,0,0,49,20,3,0,0,0,0,0,0,0,21,93,0,0,0,0,0,0,55,8,0,1,0,0,0,0,0,0,0,77,128,34,11,18,128,25,0,4,1447,47,0,1,0,9,0
487174,20,7,9,0,145,2,499,0,0,41,1,39,0,0,0,3,0,40,44,8,8,57,0,521,1,15,0,0,0,87,0,37,0,0,182,1346,0,0,1,19,0,6,0,0,13,21,0,0,0,0,1,52,90,18,1,446,0,168,0,0,0,4,7,13,21,119,0,1,0,0,0,11,79,0,345,115,24,387,17,0,0,26,0,0,0,328,1,0,106,0,193,0,43,0,337,196,85,86,0,0,2,0,0,22,34,165,0,0,239,0,0,2,2,139,0,48,137,150,2,3,1018
132144,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,8,0,0,0,0,0,0,0,0,0,11,3,6,10,2,11,15,0,0,0,0,0,0,0,12,0,3,3,0,3,4,25,18,0,0,0,0,0,0,0,4,3,6,1,0,6,14,11,0,0,0,0,0,0,3,3,0,26,9,0,0,0,0,0,2,4,0,2,13,0,0,0,7,5,0,15,7,4,0,0,0,0,0,0,11,4,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136993,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20,8,2,3,0,0,0,0,0,0,0,0,0,0,4,3,29,2,0,3,6,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,6,4,0,4,0,0,0,7,3,0,0,3,0,0,0,0,0,0,0,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,7,2,1,2,1,1,2,0,0,0,2,0,0,0,0,0,8,0,0,2,0,0,0,0,0,5,3,0,0,8,0,4,4,0,0,1,2,0,0,0,0,109,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,31,2,0,0,0,0,0,126,0,0,0,4,3,0,0,1,0,0,0,0,10,0,1,0,0,3,0,0,3,0,0,0,2,0,3,0,0,0,0,58,15,6,0,0,0,0,0,0,0,1,2,2,0,1,2,0,0,1
1679167,0,0,0,0,0,0,0,0,1,1,0,1,24,0,6,17,0,0,1,0,1,0,0,1,1,5,0,0,0,0,6,5,20,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,49,0,17,14,0,0,12,1,1,0,1,1,0,0,0,0,0,10,0,0,1,0,0,0,9,9,0,0,0,1,0,6,22,13,8,14,0,0,1,1,1,0,5,15,0,30,11,26,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
1697788,18,12,1,1,5,1,0,8,8,1,2,1,0,0,0,0,0,0,1,15,2,1,0,1,8,0,0,0,0,0,0,0,0,1,1,14,1,4,29,1,0,0,0,0,0,0,0,0,0,2,10,0,0,2,1,0,0,0,0,0,0,0,0,0,2,6,8,9,9,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,4,1,5,1,4,2,4,0,0,0,6,2,2,2
1579979,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,7,0,0,0,0,0,0,0,0,0,0,3,11,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,15,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658665,2,2,2,9,6,2,13,8,3,14,3,4,16,0,0,0,0,0,16,2,9,4,0,3,2,0,0,0,0,0,0,14,8,1,5,10,11,1,11,1,0,0,0,0,0,0,3,0,0,2,2,8,8,1,1,13,167,337,0,0,0,0,0,0,2,1,3,4,10,6,0,0,0,0,25,11,1,6,24,0,3,0,0,0,0,4,7,5,0,0,0,0,0,0,2,4,1,10,0,0,14,66,0,0,0,3,1,4,14,9,4,6,18,2,9,2,11,4,6,4,5
1769291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,4,0,0,0,0,0,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598147,0,0,0,0,0,0,0,0,0,0,0,0,20,8,15,0,4,3,0,0,0,0,0,0,0,3,24,3,6,8,2,9,22,0,0,0,0,0,0,0,0,5,3,5,15,7,4,25,20,0,0,0,0,0,0,0,8,25,98,9,11,3,7,205,0,0,0,0,0,11,6,0,7,21,14,0,0,0,0,4,0,0,9,141,0,0,0,0,16,46,0,6,9,10,0,0,0,0,6,4,18,8,11,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450439,15,7,9,3,5,2,10,1,65,1,1,14,0,0,0,0,0,0,13,6,17,8,0,1,0,0,0,0,0,0,0,0,0,2,10,30,6,1,6,0,0,0,0,0,0,0,0,0,0,1,10,11,29,0,6,4,0,0,0,0,0,0,0,0,0,4,1,22,1,0,0,0,0,0,0,8,1,9,2,0,0,0,0,0,0,12,10,1,0,0,0,0,0,0,42,7,3,12,0,0,0,0,0,0,0,23,4,2,11,9,19,5,2,1,2,10,17,13,6,0,18
983706,0,2,1,1,0,1,2,3,1,1,2,3,61,8,80,10,0,5,9,0,1,2,0,2,0,0,4,0,7,8,0,0,2,13,6,0,5,23,14,11,26,0,1,0,0,7,0,0,68,25,1,2,1,9,6,2,0,0,0,0,0,37,7,62,6,0,14,1,4,0,0,0,9,0,0,0,8,6,1,0,0,0,0,72,14,0,2,7,0,0,0,9,0,0,2,1,0,1,3,0,2,0,0,9,62,3,7,1,2,1,1,4,0,0,7,2,1,0,1,2,0
1262739,72,22,2,1,11,1,1,0,0,0,0,7,0,0,0,0,0,0,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,0,3,23,0,0,1
1432052,1,1,5,5,9,3,1,8,2,5,2,8,0,0,0,0,0,0,1,1,5,3,0,2,1,0,0,0,0,0,0,0,0,1,7,390,5,1,4582,1,0,0,0,0,0,0,0,0,0,0,5,7,1,1,1,0,0,0,0,0,0,0,0,0,10,4,0,435,6,0,0,0,0,0,0,4,1,22,7,0,0,0,0,0,0,7,10,1,0,0,0,0,0,0,68,0,6,122,0,0,0,0,0,0,0,10,2,23,19,37,141,8,8,4,4,13,2,94,2,6,15
85831,14,7,48,2,11,12,4,3,10,2,4,19,0,0,0,0,0,0,13,2,44,13,0,8,0,0,0,0,0,0,0,0,0,4,12,19,5,0,52,0,0,0,0,0,0,0,0,0,0,7,16,10,18,0,9,3,0,0,0,0,0,0,0,0,1,2,6,106,8,0,0,0,0,1,0,9,1,22,3,0,0,0,0,0,0,13,14,5,0,10,0,0,0,0,24,2,2,27,0,35,0,0,30,0,0,31,9,5,12,8,81,9,16,2,3,14,42,36,4,2,16
279832,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,61,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946482,0,1,1,18,2,1,3,2,2,1,1,2,0,0,0,0,0,0,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,12,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,2,1,1,2,1,2,4,4,4,8,2,3,2,2,2,1
1263003,5,31,225,697,529,67,275,8,8,92,152,32,0,0,0,0,0,0,6,71,12,219,2166,98,8,0,0,0,0,0,0,0,0,0,17,440,1758,1,8,564,0,0,0,0,0,0,0,0,0,8,110,189,749,293,3,254,0,0,0,0,0,0,0,0,3,13,16,6,4,0,0,0,0,0,0,261,517,17,687,0,0,0,0,0,0,160,1028,9,0,0,0,0,0,0,31,116,23,573,0,0,0,0,0,0,0,61,6,7,213,638,14,16,652,141,1019,36,1110,906,8,159,404
159292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40518,5,14,268,34,168,1172,222,1972,3,903,715,106,0,0,0,0,0,0,188,44,1462,56,0,227,38,0,0,0,0,0,0,0,0,2,60,156,36,1,148,32,0,0,0,0,9,0,0,0,0,122,1564,37,3924,65,1,66,59,0,0,0,0,0,0,0,13,309,65,2,2296,0,0,0,0,0,0,22,107,153,26,0,61,0,0,0,0,122,1334,117,0,0,0,0,0,0,5,121,325,1118,0,0,0,0,0,0,0,4,9,187,614,1763,3,1031,44,191,36,4,1371,186,1388,899,87
1262943,2,5,481,15,10,38,6,4,16,29,300,12,0,0,0,0,0,0,10,6,19,3,0,27,564,0,0,0,0,0,0,0,0,6,13,989,22,7,1,844,0,0,0,0,0,0,0,0,0,3,9,8,2,186,8,13,0,0,0,0,0,0,0,0,13,14,4,2,25,0,0,0,0,0,0,32,324,16,10,0,0,0,0,0,0,2659,4,8,0,0,0,0,0,0,4,20,7,3,0,0,0,0,0,0,0,17,6,4,6,8,2,17,13,36,28,37,3,24,23,88,3753
1948372,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
1263019,0,1,40,401,1,64,30,11,0,7,150,0,0,0,0,0,0,0,0,1,9,0,0,480,1,0,0,0,0,0,0,0,0,0,4,2,22,0,1,16,0,0,8,0,0,0,0,0,0,356,1,0,49,2,0,37,0,0,0,0,0,0,0,0,0,2,373,0,16,0,0,0,0,0,0,51,4,13,12,0,2,0,0,0,0,2,3,208,0,0,0,0,0,0,16,67,2,245,0,0,0,0,0,0,0,16,1,11,3,8,0,5,28,470,41,13,19,1,3,143,2
671266,1,1,1,1,3,2,6,1,1,1,2,15,0,0,0,0,0,0,45,0,16,39,0,5,70,0,0,0,0,0,0,0,0,0,21,2,1,0,15,24,0,0,0,0,0,0,0,0,9,10,5,11,2,156,0,3,0,0,0,0,0,0,0,0,5,38,55,2,0,0,0,3,0,0,0,2,16,95,8,0,0,0,0,0,0,1,7,18,0,0,0,2,0,0,9,7,42,2,0,0,0,0,0,0,0,4,0,1,2,5,3,8,5,2,2,7,5,2,11,3,2
